Term,Overlap,P-value,Adjusted P-value,Old P-value,Old Adjusted P-value,Odds Ratio,Combined Score,Genes,Gene_set
negative regulation of I-kappaB kinase/NF-kappaB signaling (GO:0043124),1/40,0.1379302356066979,0.2738044784256022,0,0,6.985247629083245,13.837826271244433,CASP8,GO_Biological_Process_2021
glycolipid biosynthetic process (GO:0009247),1/40,0.1379302356066979,0.2738044784256022,0,0,6.985247629083245,13.837826271244433,B3GNT5,GO_Biological_Process_2021
carboxylic acid metabolic process (GO:0019752),1/40,0.1379302356066979,0.2738044784256022,0,0,6.985247629083245,13.837826271244433,ST6GAL1,GO_Biological_Process_2021
response to organonitrogen compound (GO:0010243),1/40,0.1379302356066979,0.2738044784256022,0,0,6.985247629083245,13.837826271244433,RHBDD1,GO_Biological_Process_2021
positive regulation of wound healing (GO:0090303),1/40,0.1379302356066979,0.2738044784256022,0,0,6.985247629083245,13.837826271244433,PTK2,GO_Biological_Process_2021
"negative regulation of transcription, DNA-templated (GO:0045892)",6/948,0.1381430450062706,0.2738044784256022,0,0,1.7781940801798426,3.519873963230542,SP100;YEATS2;TBL1XR1;UIMC1;IRF2BP2;ETV5,GO_Biological_Process_2021
regulation of mitotic cell cycle (GO:0007346),2/178,0.1408017100480633,0.2755917346330973,0,0,3.117108585858586,6.110788057064149,PSMD1;MKI67,GO_Biological_Process_2021
acylglycerol metabolic process (GO:0006639),1/41,0.1411262810281268,0.2755917346330973,0,0,6.81027397260274,13.335198686800542,DGKG,GO_Biological_Process_2021
negative regulation of cell-cell adhesion (GO:0022408),1/41,0.1411262810281268,0.2755917346330973,0,0,6.81027397260274,13.335198686800542,PTK2,GO_Biological_Process_2021
nucleobase-containing compound catabolic process (GO:0034655),1/41,0.1411262810281268,0.2755917346330973,0,0,6.81027397260274,13.335198686800542,RNASET2,GO_Biological_Process_2021
positive regulation of TOR signaling (GO:0032008),1/41,0.1411262810281268,0.2755917346330973,0,0,6.81027397260274,13.335198686800542,GPR137B,GO_Biological_Process_2021
regulated exocytosis (GO:0045055),2/180,0.1433362725943812,0.2761087909612182,0,0,3.081772784019975,5.986534248927716,LEFTY2;TUBA4A,GO_Biological_Process_2021
ubiquitin-dependent protein catabolic process (GO:0006511),3/354,0.1434038201861138,0.2761087909612182,0,0,2.3564463705308776,4.576432607415515,TBL1XR1;PSMD1;SQSTM1,GO_Biological_Process_2021
positive regulation of intracellular signal transduction (GO:1902533),4/546,0.1436980775288152,0.2761087909612182,0,0,2.043647865050079,3.964760370544068,CASP8;CFLAR;ADRB2;PTK2,GO_Biological_Process_2021
positive regulation of ATPase activity (GO:0032781),1/42,0.1443106369676458,0.2761087909612182,0,0,6.6438356164383565,12.86105129184786,DNAJB2,GO_Biological_Process_2021
regulation of ubiquitin-dependent protein catabolic process (GO:2000058),1/42,0.1443106369676458,0.2761087909612182,0,0,6.6438356164383565,12.86105129184786,PTK2,GO_Biological_Process_2021
histone H3 acetylation (GO:0043966),1/42,0.1443106369676458,0.2761087909612182,0,0,6.6438356164383565,12.86105129184786,YEATS2,GO_Biological_Process_2021
phosphatidylinositol phosphate biosynthetic process (GO:0046854),1/42,0.1443106369676458,0.2761087909612182,0,0,6.6438356164383565,12.86105129184786,ITPKB,GO_Biological_Process_2021
regulation of cell-cell adhesion (GO:0022407),1/43,0.1474833455711862,0.2781594722738613,0,0,6.485322896281801,12.413167572325236,PTK2,GO_Biological_Process_2021
regulation of cell-substrate adhesion (GO:0010810),1/43,0.1474833455711862,0.2781594722738613,0,0,6.485322896281801,12.413167572325236,PTK2,GO_Biological_Process_2021
lipid modification (GO:0030258),1/43,0.1474833455711862,0.2781594722738613,0,0,6.485322896281801,12.413167572325236,DGKG,GO_Biological_Process_2021
myofibril assembly (GO:0030239),1/43,0.1474833455711862,0.2781594722738613,0,0,6.485322896281801,12.413167572325236,CFLAR,GO_Biological_Process_2021
natural killer cell activation (GO:0030101),1/43,0.1474833455711862,0.2781594722738613,0,0,6.485322896281801,12.413167572325236,CASP8,GO_Biological_Process_2021
response to amyloid-beta (GO:1904645),1/44,0.150644448918388,0.283314276090832,0,0,6.334182860783689,11.989549470419256,ADRB2,GO_Biological_Process_2021
regulation of mitotic cell cycle phase transition (GO:1901990),2/188,0.153569880605965,0.2851866122821804,0,0,2.9480286738351253,5.5234252476902,PSMD1;TUBA4A,GO_Biological_Process_2021
regulation of DNA repair (GO:0006282),1/45,0.1537939887986985,0.2851866122821804,0,0,6.189912826899128,11.588391491255946,UIMC1,GO_Biological_Process_2021
mitotic G2/M transition checkpoint (GO:0044818),1/45,0.1537939887986985,0.2851866122821804,0,0,6.189912826899128,11.588391491255946,UIMC1,GO_Biological_Process_2021
zymogen activation (GO:0031638),1/45,0.1537939887986985,0.2851866122821804,0,0,6.189912826899128,11.588391491255946,CASP8,GO_Biological_Process_2021
protein deacetylation (GO:0006476),1/45,0.1537939887986985,0.2851866122821804,0,0,6.189912826899128,11.588391491255946,TBL1XR1,GO_Biological_Process_2021
establishment of protein localization to extracellular region (GO:0035592),1/46,0.1569320069882256,0.2856031180638224,0,0,6.052054794520548,11.20805835747445,CANX,GO_Biological_Process_2021
alpha-amino acid metabolic process (GO:1901605),1/46,0.1569320069882256,0.2856031180638224,0,0,6.052054794520548,11.20805835747445,PYCR2,GO_Biological_Process_2021
regulation of cellular protein localization (GO:1903827),1/46,0.1569320069882256,0.2856031180638224,0,0,6.052054794520548,11.20805835747445,KCNAB2,GO_Biological_Process_2021
positive regulation of organelle assembly (GO:1902117),1/46,0.1569320069882256,0.2856031180638224,0,0,6.052054794520548,11.20805835747445,G3BP1,GO_Biological_Process_2021
vesicle organization (GO:0016050),1/46,0.1569320069882256,0.2856031180638224,0,0,6.052054794520548,11.20805835747445,SQSTM1,GO_Biological_Process_2021
negative regulation of Wnt signaling pathway (GO:0030178),2/191,0.1574443885811363,0.2856031180638224,0,0,2.9007936507936507,5.362647825885128,PSMD1;NPHP4,GO_Biological_Process_2021
negative regulation of cellular process (GO:0048523),4/566,0.1574507350816193,0.2856031180638224,0,0,1.96888662938485,3.63976782125598,DNAJB2;SP100;DUSP1;RPS6KA2,GO_Biological_Process_2021
epidermal growth factor receptor signaling pathway (GO:0007173),1/47,0.1600585450176406,0.2856031180638224,0,0,5.920190589636689,10.847065697257714,PTK2,GO_Biological_Process_2021
regulation of wound healing (GO:0061041),1/47,0.1600585450176406,0.2856031180638224,0,0,5.920190589636689,10.847065697257714,PTK2,GO_Biological_Process_2021
histone deacetylation (GO:0016575),1/47,0.1600585450176406,0.2856031180638224,0,0,5.920190589636689,10.847065697257714,TBL1XR1,GO_Biological_Process_2021
regulation of DNA binding (GO:0051101),1/47,0.1600585450176406,0.2856031180638224,0,0,5.920190589636689,10.847065697257714,SP100,GO_Biological_Process_2021
positive regulation of pathway-restricted SMAD protein phosphorylation (GO:0010862),1/47,0.1600585450176406,0.2856031180638224,0,0,5.920190589636689,10.847065697257714,LEFTY2,GO_Biological_Process_2021
telomere organization (GO:0032200),1/47,0.1600585450176406,0.2856031180638224,0,0,5.920190589636689,10.847065697257714,SP100,GO_Biological_Process_2021
polyol metabolic process (GO:0019751),1/47,0.1600585450176406,0.2856031180638224,0,0,5.920190589636689,10.847065697257714,ITPKB,GO_Biological_Process_2021
positive regulation of DNA repair (GO:0045739),1/48,0.163173644335187,0.2865277255965353,0,0,5.793937627513844,10.50406326706721,UIMC1,GO_Biological_Process_2021
negative regulation of MAP kinase activity (GO:0043407),1/48,0.163173644335187,0.2865277255965353,0,0,5.793937627513844,10.50406326706721,DUSP1,GO_Biological_Process_2021
histone H4 acetylation (GO:0043967),1/48,0.163173644335187,0.2865277255965353,0,0,5.793937627513844,10.50406326706721,EP400,GO_Biological_Process_2021
inositol phosphate metabolic process (GO:0043647),1/48,0.163173644335187,0.2865277255965353,0,0,5.793937627513844,10.50406326706721,ITPKB,GO_Biological_Process_2021
regulation of mitochondrion organization (GO:0010821),1/48,0.163173644335187,0.2865277255965353,0,0,5.793937627513844,10.50406326706721,SQSTM1,GO_Biological_Process_2021
phosphatidic acid biosynthetic process (GO:0006654),1/48,0.163173644335187,0.2865277255965353,0,0,5.793937627513844,10.50406326706721,DGKG,GO_Biological_Process_2021
response to hydrogen peroxide (GO:0042542),1/49,0.1662773462428849,0.2896726400336574,0,0,5.6729452054794525,10.17782035237302,ANKZF1,GO_Biological_Process_2021
RNA catabolic process (GO:0006401),1/49,0.1662773462428849,0.2896726400336574,0,0,5.6729452054794525,10.17782035237302,RNASET2,GO_Biological_Process_2021
cellular response to mechanical stimulus (GO:0071260),1/49,0.1662773462428849,0.2896726400336574,0,0,5.6729452054794525,10.17782035237302,CASP8,GO_Biological_Process_2021
regulation of cellular component movement (GO:0051270),1/50,0.1693696918266344,0.291986291638625,0,0,5.556891249650545,9.867213018330611,SP100,GO_Biological_Process_2021
chloride transmembrane transport (GO:1902476),1/50,0.1693696918266344,0.291986291638625,0,0,5.556891249650545,9.867213018330611,CLCN3,GO_Biological_Process_2021
organic hydroxy compound biosynthetic process (GO:1901617),1/50,0.1693696918266344,0.291986291638625,0,0,5.556891249650545,9.867213018330611,MSMO1,GO_Biological_Process_2021
phosphatidic acid metabolic process (GO:0046473),1/50,0.1693696918266344,0.291986291638625,0,0,5.556891249650545,9.867213018330611,DGKG,GO_Biological_Process_2021
regulation of substrate adhesion-dependent cell spreading (GO:1900024),1/51,0.172450722085823,0.2942329330433372,0,0,5.445479452054794,9.571212937670028,PTK2,GO_Biological_Process_2021
regulation of cellular amine metabolic process (GO:0033238),1/51,0.172450722085823,0.2942329330433372,0,0,5.445479452054794,9.571212937670028,PSMD1,GO_Biological_Process_2021
regulation of epithelial cell migration (GO:0010632),1/51,0.172450722085823,0.2942329330433372,0,0,5.445479452054794,9.571212937670028,PTK2,GO_Biological_Process_2021
regulation of protein modification process (GO:0031399),1/51,0.172450722085823,0.2942329330433372,0,0,5.445479452054794,9.571212937670028,PTK2,GO_Biological_Process_2021
glycolipid metabolic process (GO:0006664),1/52,0.1755204778772005,0.2964146845783335,0,0,5.338436744560838,9.288877585674427,B3GNT5,GO_Biological_Process_2021
negative regulation of protein-containing complex assembly (GO:0031333),1/52,0.1755204778772005,0.2964146845783335,0,0,5.338436744560838,9.288877585674427,ULK1,GO_Biological_Process_2021
positive regulation of protein localization to cell periphery (GO:1904377),1/52,0.1755204778772005,0.2964146845783335,0,0,5.338436744560838,9.288877585674427,SQSTM1,GO_Biological_Process_2021
positive regulation of protein localization to plasma membrane (GO:1903078),1/52,0.1755204778772005,0.2964146845783335,0,0,5.338436744560838,9.288877585674427,SQSTM1,GO_Biological_Process_2021
heart morphogenesis (GO:0003007),1/53,0.1785789998452881,0.2992893617660271,0,0,5.235511064278188,9.01934160721506,PTK2,GO_Biological_Process_2021
positive regulation of macroautophagy (GO:0016239),1/53,0.1785789998452881,0.2992893617660271,0,0,5.235511064278188,9.01934160721506,ADRB2,GO_Biological_Process_2021
cellular macromolecule catabolic process (GO:0044265),1/53,0.1785789998452881,0.2992893617660271,0,0,5.235511064278188,9.01934160721506,RNASET2,GO_Biological_Process_2021
regulation of proteolysis (GO:0030162),1/54,0.1816263285841169,0.3005915738067136,0,0,5.136469371930732,8.761809189641154,CASP8,GO_Biological_Process_2021
regulation of cellular amino acid metabolic process (GO:0006521),1/54,0.1816263285841169,0.3005915738067136,0,0,5.136469371930732,8.761809189641154,PSMD1,GO_Biological_Process_2021
positive regulation of leukocyte chemotaxis (GO:0002690),1/54,0.1816263285841169,0.3005915738067136,0,0,5.136469371930732,8.761809189641154,PTK2,GO_Biological_Process_2021
regulation of focal adhesion assembly (GO:0051893),1/54,0.1816263285841169,0.3005915738067136,0,0,5.136469371930732,8.761809189641154,PTK2,GO_Biological_Process_2021
regulation of potassium ion transmembrane transport (GO:1901379),1/54,0.1816263285841169,0.3005915738067136,0,0,5.136469371930732,8.761809189641154,KCNAB2,GO_Biological_Process_2021
phosphorylation (GO:0016310),3/400,0.1845706103292692,0.3040959650961432,0,0,2.078511370489942,3.5121088361780197,DGKG;NEK1;ULK1,GO_Biological_Process_2021
positive regulation of response to DNA damage stimulus (GO:2001022),1/55,0.1846625044843649,0.3040959650961432,0,0,5.041095890410959,8.515547322993283,UIMC1,GO_Biological_Process_2021
positive regulation of establishment of protein localization to mitochondrion (GO:1903749),1/56,0.1876875677853095,0.3060324381129923,0,0,4.949190535491906,8.279879816628936,CASP8,GO_Biological_Process_2021
positive regulation of interleukin-1 beta production (GO:0032731),1/56,0.1876875677853095,0.3060324381129923,0,0,4.949190535491906,8.279879816628936,CASP8,GO_Biological_Process_2021
telomere maintenance (GO:0000723),1/56,0.1876875677853095,0.3060324381129923,0,0,4.949190535491906,8.279879816628936,SP100,GO_Biological_Process_2021
peptidyl-tyrosine modification (GO:0018212),1/56,0.1876875677853095,0.3060324381129923,0,0,4.949190535491906,8.279879816628936,PTK2,GO_Biological_Process_2021
negative regulation of cell cycle G2/M phase transition (GO:1902750),1/57,0.1907015586433087,0.3079132483460254,0,0,4.860567514677104,8.054181980332732,PSMD1,GO_Biological_Process_2021
positive regulation of cell junction assembly (GO:1901890),1/57,0.1907015586433087,0.3079132483460254,0,0,4.860567514677104,8.054181980332732,NPHP4,GO_Biological_Process_2021
cellular response to peptide (GO:1901653),1/57,0.1907015586433087,0.3079132483460254,0,0,4.860567514677104,8.054181980332732,ADRB2,GO_Biological_Process_2021
dicarboxylic acid metabolic process (GO:0043648),1/57,0.1907015586433087,0.3079132483460254,0,0,4.860567514677104,8.054181980332732,FH,GO_Biological_Process_2021
receptor metabolic process (GO:0043112),1/58,0.1937045170030888,0.3104900490461134,0,0,4.775054073540014,7.837875891175932,SNX25,GO_Biological_Process_2021
cellular iron ion homeostasis (GO:0006879),1/58,0.1937045170030888,0.3104900490461134,0,0,4.775054073540014,7.837875891175932,ABCB6,GO_Biological_Process_2021
membrane lipid biosynthetic process (GO:0046467),1/58,0.1937045170030888,0.3104900490461134,0,0,4.775054073540014,7.837875891175932,B3GNT5,GO_Biological_Process_2021
mitotic DNA damage checkpoint signaling (GO:0044773),1/59,0.1966964826946481,0.3145243274006208,0,0,4.69248937175248,7.630426162714218,UIMC1,GO_Biological_Process_2021
cytokine-mediated signaling pathway (GO:0019221),4/621,0.1976179613300062,0.315236362410757,0,0,1.788284325075249,2.8995592557297387,SP100;CANX;PSMD1;SQSTM1,GO_Biological_Process_2021
cellular protein catabolic process (GO:0044257),1/60,0.1996774954269293,0.3162356506522182,0,0,4.61272347341537,7.431336163287547,CASP8,GO_Biological_Process_2021
cellular response to chemokine (GO:1990869),1/60,0.1996774954269293,0.3162356506522182,0,0,4.61272347341537,7.431336163287547,DUSP1,GO_Biological_Process_2021
peptidyl-threonine phosphorylation (GO:0018107),1/60,0.1996774954269293,0.3162356506522182,0,0,4.61272347341537,7.431336163287547,ULK1,GO_Biological_Process_2021
B cell differentiation (GO:0030183),1/61,0.2026475947456451,0.3194112088609931,0,0,4.535616438356165,7.240144627667939,IRF2BP2,GO_Biological_Process_2021
iron ion homeostasis (GO:0055072),1/61,0.2026475947456451,0.3194112088609931,0,0,4.535616438356165,7.240144627667939,ABCB6,GO_Biological_Process_2021
positive regulation of cysteine-type endopeptidase activity (GO:2001056),1/62,0.2056068200342204,0.3217771036942173,0,0,4.4610375028070965,7.056422613744494,CASP8,GO_Biological_Process_2021
positive regulation of interleukin-1 production (GO:0032732),1/62,0.2056068200342204,0.3217771036942173,0,0,4.4610375028070965,7.056422613744494,CASP8,GO_Biological_Process_2021
double-strand break repair via nonhomologous end joining (GO:0006303),1/62,0.2056068200342204,0.3217771036942173,0,0,4.4610375028070965,7.056422613744494,UIMC1,GO_Biological_Process_2021
positive regulation of DNA metabolic process (GO:0051054),1/63,0.2085552105913256,0.324077178546149,0,0,4.388864339372514,6.879770763479291,UIMC1,GO_Biological_Process_2021
cellular response to reactive oxygen species (GO:0034614),1/63,0.2085552105913256,0.324077178546149,0,0,4.388864339372514,6.879770763479291,ANKZF1,GO_Biological_Process_2021
apoptotic process (GO:0006915),2/231,0.2105706478649717,0.324077178546149,0,0,2.3892527899078115,3.722298306171669,CASP8;CFLAR,GO_Biological_Process_2021
regulation of autophagy (GO:0010506),2/231,0.2105706478649717,0.324077178546149,0,0,2.3892527899078115,3.722298306171669,ULK1;GPR137B,GO_Biological_Process_2021
protein secretion (GO:0009306),1/64,0.2114928055128022,0.324077178546149,0,0,4.318982387475538,6.709816838982427,CANX,GO_Biological_Process_2021
regulation of cellular ketone metabolic process (GO:0010565),1/64,0.2114928055128022,0.324077178546149,0,0,4.318982387475538,6.709816838982427,PSMD1,GO_Biological_Process_2021
regulation of innate immune response (GO:0045088),1/64,0.2114928055128022,0.324077178546149,0,0,4.318982387475538,6.709816838982427,CASP8,GO_Biological_Process_2021
pre-replicative complex assembly (GO:0036388),1/64,0.2114928055128022,0.324077178546149,0,0,4.318982387475538,6.709816838982427,PSMD1,GO_Biological_Process_2021
BMP signaling pathway (GO:0030509),1/65,0.2144196438115004,0.324077178546149,0,0,4.251284246575342,6.546213493700774,LEFTY2,GO_Biological_Process_2021
regulation of cell-matrix adhesion (GO:0001952),1/65,0.2144196438115004,0.324077178546149,0,0,4.251284246575342,6.546213493700774,PTK2,GO_Biological_Process_2021
regulation of cellular catabolic process (GO:0031329),1/65,0.2144196438115004,0.324077178546149,0,0,4.251284246575342,6.546213493700774,GPR137B,GO_Biological_Process_2021
inorganic anion transmembrane transport (GO:0098661),1/65,0.2144196438115004,0.324077178546149,0,0,4.251284246575342,6.546213493700774,CLCN3,GO_Biological_Process_2021
steroid biosynthetic process (GO:0006694),1/65,0.2144196438115004,0.324077178546149,0,0,4.251284246575342,6.546213493700774,MSMO1,GO_Biological_Process_2021
cellular response to type I interferon (GO:0071357),1/65,0.2144196438115004,0.324077178546149,0,0,4.251284246575342,6.546213493700774,SP100,GO_Biological_Process_2021
type I interferon signaling pathway (GO:0060337),1/65,0.2144196438115004,0.324077178546149,0,0,4.251284246575342,6.546213493700774,SP100,GO_Biological_Process_2021
ERBB signaling pathway (GO:0038127),1/66,0.2173357643309063,0.3255119366223076,0,0,4.185669125395153,6.388636261597497,PTK2,GO_Biological_Process_2021
positive regulation of cell death (GO:0010942),1/66,0.2173357643309063,0.3255119366223076,0,0,4.185669125395153,6.388636261597497,PRR7,GO_Biological_Process_2021
negative regulation of G2/M transition of mitotic cell cycle (GO:0010972),1/66,0.2173357643309063,0.3255119366223076,0,0,4.185669125395153,6.388636261597497,PSMD1,GO_Biological_Process_2021
cellular response to nutrient levels (GO:0031669),1/66,0.2173357643309063,0.3255119366223076,0,0,4.185669125395153,6.388636261597497,ULK1,GO_Biological_Process_2021
protein N-linked glycosylation (GO:0006487),1/67,0.2202412057690053,0.3276397263350146,0,0,4.122042341220423,6.236781734178085,ST6GAL1,GO_Biological_Process_2021
vascular endothelial growth factor receptor signaling pathway (GO:0048010),1/67,0.2202412057690053,0.3276397263350146,0,0,4.122042341220423,6.236781734178085,PTK2,GO_Biological_Process_2021
peptidyl-threonine modification (GO:0018210),1/67,0.2202412057690053,0.3276397263350146,0,0,4.122042341220423,6.236781734178085,ULK1,GO_Biological_Process_2021
axonogenesis (GO:0007409),2/240,0.2227913902867657,0.3297232956737667,0,0,2.2978524743230624,3.4502701028015283,ULK1;PTK2,GO_Biological_Process_2021
interferon-gamma-mediated signaling pathway (GO:0060333),1/68,0.2231360067399509,0.3297232956737667,0,0,4.060314864035984,6.090365906619958,SP100,GO_Biological_Process_2021
negative regulation of transforming growth factor beta receptor signaling pathway (GO:0030512),1/68,0.2231360067399509,0.3297232956737667,0,0,4.060314864035984,6.090365906619958,SNX25,GO_Biological_Process_2021
cellular response to calcium ion (GO:0071277),1/69,0.2260202056251505,0.3325008358307769,0,0,4.000402900886382,5.949122679490057,ITPKB,GO_Biological_Process_2021
peptidyl-tyrosine phosphorylation (GO:0018108),1/69,0.2260202056251505,0.3325008358307769,0,0,4.000402900886382,5.949122679490057,PTK2,GO_Biological_Process_2021
cellular response to light stimulus (GO:0071482),1/70,0.2288938407088345,0.3344982837731753,0,0,3.942227516378797,5.81280249090973,RHBDD1,GO_Biological_Process_2021
sterol metabolic process (GO:0016125),1/70,0.2288938407088345,0.3344982837731753,0,0,3.942227516378797,5.81280249090973,MSMO1,GO_Biological_Process_2021
wound healing (GO:0042060),1/70,0.2288938407088345,0.3344982837731753,0,0,3.942227516378797,5.81280249090973,CFLAR,GO_Biological_Process_2021
Fc-gamma receptor signaling pathway involved in phagocytosis (GO:0038096),1/71,0.2317569502606374,0.3349849368396112,0,0,3.8857142857142857,5.681171071777849,PTK2,GO_Biological_Process_2021
positive regulation of cellular protein localization (GO:1903829),1/71,0.2317569502606374,0.3349849368396112,0,0,3.8857142857142857,5.681171071777849,GPR137B,GO_Biological_Process_2021
cellular response to BMP stimulus (GO:0071773),1/71,0.2317569502606374,0.3349849368396112,0,0,3.8857142857142857,5.681171071777849,LEFTY2,GO_Biological_Process_2021
regulation of hematopoietic stem cell differentiation (GO:1902036),1/71,0.2317569502606374,0.3349849368396112,0,0,3.8857142857142857,5.681171071777849,PSMD1,GO_Biological_Process_2021
myeloid leukocyte differentiation (GO:0002573),1/71,0.2317569502606374,0.3349849368396112,0,0,3.8857142857142857,5.681171071777849,CASP8,GO_Biological_Process_2021
extrinsic apoptotic signaling pathway (GO:0097191),1/72,0.2346095722180042,0.3369013813629475,0,0,3.830792977040324,5.554008317103728,CASP8,GO_Biological_Process_2021
Fc-gamma receptor signaling pathway (GO:0038094),1/72,0.2346095722180042,0.3369013813629475,0,0,3.830792977040324,5.554008317103728,PTK2,GO_Biological_Process_2021
response to ionizing radiation (GO:0010212),1/72,0.2346095722180042,0.3369013813629475,0,0,3.830792977040324,5.554008317103728,UIMC1,GO_Biological_Process_2021
"antigen processing and presentation of exogenous peptide antigen via MHC class I, TAP-dependent (GO:0002479)",1/73,0.2374517444684713,0.3395098376633435,0,0,3.7773972602739727,5.431107245351442,PSMD1,GO_Biological_Process_2021
positive regulation of synaptic transmission (GO:0050806),1/73,0.2374517444684713,0.3395098376633435,0,0,3.7773972602739727,5.431107245351442,SQSTM1,GO_Biological_Process_2021
Fc receptor mediated stimulatory signaling pathway (GO:0002431),1/74,0.2402835048267039,0.3413469532087511,0,0,3.725464439857384,5.31227305189252,PTK2,GO_Biological_Process_2021
NIK/NF-kappaB signaling (GO:0038061),1/74,0.2402835048267039,0.3413469532087511,0,0,3.725464439857384,5.31227305189252,PSMD1,GO_Biological_Process_2021
"DNA damage response, signal transduction by p53 class mediator (GO:0030330)",1/74,0.2402835048267039,0.3413469532087511,0,0,3.725464439857384,5.31227305189252,SP100,GO_Biological_Process_2021
regulation of transcription from RNA polymerase II promoter in response to hypoxia (GO:0061418),1/75,0.2431048908837223,0.3431459227399236,0,0,3.674935209181784,5.197322244292198,PSMD1,GO_Biological_Process_2021
integrin-mediated signaling pathway (GO:0007229),1/75,0.2431048908837223,0.3431459227399236,0,0,3.674935209181784,5.197322244292198,PTK2,GO_Biological_Process_2021
regulation of hematopoietic progenitor cell differentiation (GO:1901532),1/75,0.2431048908837223,0.3431459227399236,0,0,3.674935209181784,5.197322244292198,PSMD1,GO_Biological_Process_2021
regulation of cell division (GO:0051302),1/76,0.2459159400992828,0.3456398138975057,0,0,3.625753424657534,5.086081845921824,KLHL21,GO_Biological_Process_2021
chloride transport (GO:0006821),1/76,0.2459159400992828,0.3456398138975057,0,0,3.625753424657534,5.086081845921824,CLCN3,GO_Biological_Process_2021
positive regulation of phosphatidylinositol 3-kinase signaling (GO:0014068),1/77,0.2487166898804938,0.3466325235808146,0,0,3.5778658976207645,4.978388665370624,PTK2,GO_Biological_Process_2021
cellular response to UV (GO:0034644),1/77,0.2487166898804938,0.3466325235808146,0,0,3.5778658976207645,4.978388665370624,RHBDD1,GO_Biological_Process_2021
cholesterol metabolic process (GO:0008203),1/77,0.2487166898804938,0.3466325235808146,0,0,3.5778658976207645,4.978388665370624,MSMO1,GO_Biological_Process_2021
positive regulation of type I interferon production (GO:0032481),1/77,0.2487166898804938,0.3466325235808146,0,0,3.5778658976207645,4.978388665370624,G3BP1,GO_Biological_Process_2021
negative regulation of apoptotic signaling pathway (GO:2001234),1/78,0.2515071773906676,0.3483216557167823,0,0,3.531222202455079,4.874088629044393,CFLAR,GO_Biological_Process_2021
antigen processing and presentation of exogenous peptide antigen via MHC class I (GO:0042590),1/78,0.2515071773906676,0.3483216557167823,0,0,3.531222202455079,4.874088629044393,PSMD1,GO_Biological_Process_2021
negative regulation of protein serine/threonine kinase activity (GO:0071901),1/78,0.2515071773906676,0.3483216557167823,0,0,3.531222202455079,4.874088629044393,DUSP1,GO_Biological_Process_2021
positive regulation of proteasomal ubiquitin-dependent protein catabolic process (GO:0032436),1/79,0.254287439767059,0.3514369209306744,0,0,3.4857744994731297,4.773036161502736,DNAJB2,GO_Biological_Process_2021
response to interferon-gamma (GO:0034341),1/80,0.2570575139610798,0.3530540959382465,0,0,3.4414773712502167,4.675093620105514,SP100,GO_Biological_Process_2021
skin development (GO:0043588),1/80,0.2570575139610798,0.3530540959382465,0,0,3.4414773712502167,4.675093620105514,ABCB6,GO_Biological_Process_2021
regulation of protein localization to plasma membrane (GO:1903076),1/80,0.2570575139610798,0.3530540959382465,0,0,3.4414773712502167,4.675093620105514,SQSTM1,GO_Biological_Process_2021
ephrin receptor signaling pathway (GO:0048013),1/82,0.2625672448651704,0.3598464607868121,0,0,3.356164383561644,4.4880243070714245,PTK2,GO_Biological_Process_2021
neutrophil degranulation (GO:0043312),3/481,0.2630901616628657,0.3598464607868121,0,0,1.71913489304025,2.2954894537247585,RNASET2;PSMD1;KCNAB2,GO_Biological_Process_2021
glycoprotein biosynthetic process (GO:0009101),1/83,0.2653069748934945,0.3599041339743716,0,0,3.315068493150685,4.398657398325836,B3GNT5,GO_Biological_Process_2021
regulation of defense response (GO:0031347),1/83,0.2653069748934945,0.3599041339743716,0,0,3.315068493150685,4.398657398325836,CASP8,GO_Biological_Process_2021
regulation of interleukin-1 beta production (GO:0032651),1/83,0.2653069748934945,0.3599041339743716,0,0,3.315068493150685,4.398657398325836,CASP8,GO_Biological_Process_2021
regulation of osteoblast differentiation (GO:0045667),1/83,0.2653069748934945,0.3599041339743716,0,0,3.315068493150685,4.398657398325836,PTK2,GO_Biological_Process_2021
neutrophil activation involved in immune response (GO:0002283),3/485,0.2670959157951386,0.3613854807402775,0,0,1.7045175618023494,2.2502145125292965,RNASET2;PSMD1;KCNAB2,GO_Biological_Process_2021
anaphase-promoting complex-dependent catabolic process (GO:0031145),1/84,0.268036663207668,0.3613854807402775,0,0,3.2749628651592677,4.311919285365508,PSMD1,GO_Biological_Process_2021
regulation of cytokinesis (GO:0032465),1/84,0.268036663207668,0.3613854807402775,0,0,3.2749628651592677,4.311919285365508,KLHL21,GO_Biological_Process_2021
neutrophil mediated immunity (GO:0002446),3/488,0.2701053913658097,0.3621024265894413,0,0,1.6937127922172208,2.21697360120202,RNASET2;PSMD1;KCNAB2,GO_Biological_Process_2021
B cell activation (GO:0042113),1/85,0.2707563461658209,0.3621024265894413,0,0,3.235812133072407,4.227704892788231,CASP8,GO_Biological_Process_2021
regulation of cell cycle G2/M phase transition (GO:1902749),1/85,0.2707563461658209,0.3621024265894413,0,0,3.235812133072407,4.227704892788231,TUBA4A,GO_Biological_Process_2021
"Wnt signaling pathway, planar cell polarity pathway (GO:0060071)",1/85,0.2707563461658209,0.3621024265894413,0,0,3.235812133072407,4.227704892788231,PSMD1,GO_Biological_Process_2021
regulation of Ras protein signal transduction (GO:0046578),1/86,0.2734660599102547,0.3642545908663754,0,0,3.1975825946817085,4.1459144787075015,SQSTM1,GO_Biological_Process_2021
