Term,Overlap,P-value,Adjusted P-value,Old P-value,Old Adjusted P-value,Odds Ratio,Combined Score,Genes,Gene_set
cytoplasmic translation (GO:0002181),5/93,0.3439612972021699,0.5694584530844208,0,0,1.312527514858023,1.400763668169431,RPL4;RPS16;RPS8;RPLP0;RPS10,GO_Biological_Process_2021
negative regulation of ERK1 and ERK2 cascade (GO:0070373),3/50,0.3447117916488697,0.5694584530844208,0,0,1.4740980573543017,1.5699831205221766,SLC9A3R1;PTEN;DUSP6,GO_Biological_Process_2021
organic hydroxy compound biosynthetic process (GO:1901617),3/50,0.3447117916488697,0.5694584530844208,0,0,1.4740980573543017,1.5699831205221766,INSIG2;PRKAG2;LBR,GO_Biological_Process_2021
positive regulation of ion transport (GO:0043270),3/50,0.3447117916488697,0.5694584530844208,0,0,1.4740980573543017,1.5699831205221766,ORAI1;ANO6;MYLK,GO_Biological_Process_2021
regulation of complement activation (GO:0030449),3/50,0.3447117916488697,0.5694584530844208,0,0,1.4740980573543017,1.5699831205221766,C1S;CD59;PHB2,GO_Biological_Process_2021
ribosome assembly (GO:0042255),3/50,0.3447117916488697,0.5694584530844208,0,0,1.4740980573543017,1.5699831205221766,DDX3X;RPLP0;NOP2,GO_Biological_Process_2021
alanine transport (GO:0032328),1/10,0.3458872823144348,0.5694584530844208,0,0,2.564926372155288,2.723034411700804,SLC36A1,GO_Biological_Process_2021
arachidonate transport (GO:1903963),1/10,0.3458872823144348,0.5694584530844208,0,0,2.564926372155288,2.723034411700804,ACE,GO_Biological_Process_2021
arachidonic acid secretion (GO:0050482),1/10,0.3458872823144348,0.5694584530844208,0,0,2.564926372155288,2.723034411700804,ACE,GO_Biological_Process_2021
B cell homeostasis (GO:0001782),1/10,0.3458872823144348,0.5694584530844208,0,0,2.564926372155288,2.723034411700804,TNFAIP3,GO_Biological_Process_2021
calcium import into the mitochondrion (GO:0036444),1/10,0.3458872823144348,0.5694584530844208,0,0,2.564926372155288,2.723034411700804,MICU3,GO_Biological_Process_2021
cell differentiation involved in metanephros development (GO:0072202),1/10,0.3458872823144348,0.5694584530844208,0,0,2.564926372155288,2.723034411700804,STAT1,GO_Biological_Process_2021
cellular response to acidic pH (GO:0071468),1/10,0.3458872823144348,0.5694584530844208,0,0,2.564926372155288,2.723034411700804,RAB11FIP5,GO_Biological_Process_2021
cellular response to hydroxyurea (GO:0072711),1/10,0.3458872823144348,0.5694584530844208,0,0,2.564926372155288,2.723034411700804,SPIDR,GO_Biological_Process_2021
cellular response to interleukin-4 (GO:0071353),1/10,0.3458872823144348,0.5694584530844208,0,0,2.564926372155288,2.723034411700804,STAT6,GO_Biological_Process_2021
cellular response to leucine (GO:0071233),1/10,0.3458872823144348,0.5694584530844208,0,0,2.564926372155288,2.723034411700804,SESN3,GO_Biological_Process_2021
cellular response to leucine starvation (GO:1990253),1/10,0.3458872823144348,0.5694584530844208,0,0,2.564926372155288,2.723034411700804,SESN3,GO_Biological_Process_2021
cellular response to oxygen levels (GO:0071453),1/10,0.3458872823144348,0.5694584530844208,0,0,2.564926372155288,2.723034411700804,ATP6V0D1,GO_Biological_Process_2021
chondroitin sulfate proteoglycan metabolic process (GO:0050654),1/10,0.3458872823144348,0.5694584530844208,0,0,2.564926372155288,2.723034411700804,B3GAT3,GO_Biological_Process_2021
cytoplasmic pattern recognition receptor signaling pathway in response to virus (GO:0039528),1/10,0.3458872823144348,0.5694584530844208,0,0,2.564926372155288,2.723034411700804,PHB2,GO_Biological_Process_2021
"DNA damage response, signal transduction by p53 class mediator resulting in transcription of p21 class mediator (GO:0006978)",1/10,0.3458872823144348,0.5694584530844208,0,0,2.564926372155288,2.723034411700804,TFAP4,GO_Biological_Process_2021
DNA dealkylation (GO:0035510),1/10,0.3458872823144348,0.5694584530844208,0,0,2.564926372155288,2.723034411700804,ASCC1,GO_Biological_Process_2021
DNA dealkylation involved in DNA repair (GO:0006307),1/10,0.3458872823144348,0.5694584530844208,0,0,2.564926372155288,2.723034411700804,ASCC1,GO_Biological_Process_2021
DNA replication-dependent nucleosome assembly (GO:0006335),1/10,0.3458872823144348,0.5694584530844208,0,0,2.564926372155288,2.723034411700804,ASF1A,GO_Biological_Process_2021
DNA replication-dependent nucleosome organization (GO:0034723),1/10,0.3458872823144348,0.5694584530844208,0,0,2.564926372155288,2.723034411700804,ASF1A,GO_Biological_Process_2021
ectoderm development (GO:0007398),1/10,0.3458872823144348,0.5694584530844208,0,0,2.564926372155288,2.723034411700804,STX2,GO_Biological_Process_2021
endothelium development (GO:0003158),1/10,0.3458872823144348,0.5694584530844208,0,0,2.564926372155288,2.723034411700804,FSTL1,GO_Biological_Process_2021
formation of translation preinitiation complex (GO:0001731),1/10,0.3458872823144348,0.5694584530844208,0,0,2.564926372155288,2.723034411700804,EIF4B,GO_Biological_Process_2021
glycosphingolipid catabolic process (GO:0046479),1/10,0.3458872823144348,0.5694584530844208,0,0,2.564926372155288,2.723034411700804,HEXB,GO_Biological_Process_2021
hematopoietic stem cell differentiation (GO:0060218),1/10,0.3458872823144348,0.5694584530844208,0,0,2.564926372155288,2.723034411700804,ACE,GO_Biological_Process_2021
immunoglobulin mediated immune response (GO:0016064),1/10,0.3458872823144348,0.5694584530844208,0,0,2.564926372155288,2.723034411700804,ZP3,GO_Biological_Process_2021
ionotropic glutamate receptor signaling pathway (GO:0035235),1/10,0.3458872823144348,0.5694584530844208,0,0,2.564926372155288,2.723034411700804,PTK2B,GO_Biological_Process_2021
leptin-mediated signaling pathway (GO:0033210),1/10,0.3458872823144348,0.5694584530844208,0,0,2.564926372155288,2.723034411700804,STAT3,GO_Biological_Process_2021
lipid droplet formation (GO:0140042),1/10,0.3458872823144348,0.5694584530844208,0,0,2.564926372155288,2.723034411700804,CDS2,GO_Biological_Process_2021
methylguanosine-cap decapping (GO:0110156),1/10,0.3458872823144348,0.5694584530844208,0,0,2.564926372155288,2.723034411700804,EDC4,GO_Biological_Process_2021
mitotic DNA replication checkpoint signaling (GO:0033314),1/10,0.3458872823144348,0.5694584530844208,0,0,2.564926372155288,2.723034411700804,TOPBP1,GO_Biological_Process_2021
modulation by symbiont of host process (GO:0044003),1/10,0.3458872823144348,0.5694584530844208,0,0,2.564926372155288,2.723034411700804,UBC,GO_Biological_Process_2021
monocyte activation (GO:0042117),1/10,0.3458872823144348,0.5694584530844208,0,0,2.564926372155288,2.723034411700804,CSF1,GO_Biological_Process_2021
myelin maintenance (GO:0043217),1/10,0.3458872823144348,0.5694584530844208,0,0,2.564926372155288,2.723034411700804,PTEN,GO_Biological_Process_2021
negative regulation of cell adhesion mediated by integrin (GO:0033629),1/10,0.3458872823144348,0.5694584530844208,0,0,2.564926372155288,2.723034411700804,WNK1,GO_Biological_Process_2021
negative regulation of cellular protein catabolic process (GO:1903363),1/10,0.3458872823144348,0.5694584530844208,0,0,2.564926372155288,2.723034411700804,FURIN,GO_Biological_Process_2021
negative regulation of cholesterol storage (GO:0010887),1/10,0.3458872823144348,0.5694584530844208,0,0,2.564926372155288,2.723034411700804,ABCG1,GO_Biological_Process_2021
negative regulation of establishment of protein localization (GO:1904950),1/10,0.3458872823144348,0.5694584530844208,0,0,2.564926372155288,2.723034411700804,WWP2,GO_Biological_Process_2021
negative regulation of extracellular matrix organization (GO:1903054),1/10,0.3458872823144348,0.5694584530844208,0,0,2.564926372155288,2.723034411700804,TNFRSF1A,GO_Biological_Process_2021
negative regulation of heterotypic cell-cell adhesion (GO:0034115),1/10,0.3458872823144348,0.5694584530844208,0,0,2.564926372155288,2.723034411700804,WNK1,GO_Biological_Process_2021
negative regulation of hormone secretion (GO:0046888),1/10,0.3458872823144348,0.5694584530844208,0,0,2.564926372155288,2.723034411700804,RAB11FIP5,GO_Biological_Process_2021
negative regulation of inclusion body assembly (GO:0090084),1/10,0.3458872823144348,0.5694584530844208,0,0,2.564926372155288,2.723034411700804,HSPA2,GO_Biological_Process_2021
negative regulation of leukocyte migration (GO:0002686),1/10,0.3458872823144348,0.5694584530844208,0,0,2.564926372155288,2.723034411700804,HMOX1,GO_Biological_Process_2021
negative regulation of lymphocyte apoptotic process (GO:0070229),1/10,0.3458872823144348,0.5694584530844208,0,0,2.564926372155288,2.723034411700804,AURKB,GO_Biological_Process_2021
negative regulation of sodium ion transmembrane transport (GO:1902306),1/10,0.3458872823144348,0.5694584530844208,0,0,2.564926372155288,2.723034411700804,HECW2,GO_Biological_Process_2021
negative regulation of sodium ion transmembrane transporter activity (GO:2000650),1/10,0.3458872823144348,0.5694584530844208,0,0,2.564926372155288,2.723034411700804,HECW2,GO_Biological_Process_2021
negative regulation of toll-like receptor 4 signaling pathway (GO:0034144),1/10,0.3458872823144348,0.5694584530844208,0,0,2.564926372155288,2.723034411700804,TNFAIP3,GO_Biological_Process_2021
negative regulation of transcription by competitive promoter binding (GO:0010944),1/10,0.3458872823144348,0.5694584530844208,0,0,2.564926372155288,2.723034411700804,KDM2A,GO_Biological_Process_2021
negative regulation of transcription from RNA polymerase II promoter in response to stress (GO:0097201),1/10,0.3458872823144348,0.5694584530844208,0,0,2.564926372155288,2.723034411700804,JUN,GO_Biological_Process_2021
negative regulation of transforming growth factor beta production (GO:0071635),1/10,0.3458872823144348,0.5694584530844208,0,0,2.564926372155288,2.723034411700804,FURIN,GO_Biological_Process_2021
negative regulation of tyrosine phosphorylation of STAT protein (GO:0042532),1/10,0.3458872823144348,0.5694584530844208,0,0,2.564926372155288,2.723034411700804,PPP2CA,GO_Biological_Process_2021
negative regulation of viral-induced cytoplasmic pattern recognition receptor signaling pathway (GO:0039532),1/10,0.3458872823144348,0.5694584530844208,0,0,2.564926372155288,2.723034411700804,SEC14L1,GO_Biological_Process_2021
neuron projection fasciculation (GO:0106030),1/10,0.3458872823144348,0.5694584530844208,0,0,2.564926372155288,2.723034411700804,RTN4,GO_Biological_Process_2021
neuron projection regeneration (GO:0031102),1/10,0.3458872823144348,0.5694584530844208,0,0,2.564926372155288,2.723034411700804,MAPK8IP3,GO_Biological_Process_2021
neuron remodeling (GO:0016322),1/10,0.3458872823144348,0.5694584530844208,0,0,2.564926372155288,2.723034411700804,ANKS1A,GO_Biological_Process_2021
nuclear pore complex assembly (GO:0051292),1/10,0.3458872823144348,0.5694584530844208,0,0,2.564926372155288,2.723034411700804,RTN4,GO_Biological_Process_2021
phosphate ion homeostasis (GO:0055062),1/10,0.3458872823144348,0.5694584530844208,0,0,2.564926372155288,2.723034411700804,SFRP4,GO_Biological_Process_2021
phosphatidylcholine catabolic process (GO:0034638),1/10,0.3458872823144348,0.5694584530844208,0,0,2.564926372155288,2.723034411700804,PLA2G6,GO_Biological_Process_2021
pinocytosis (GO:0006907),1/10,0.3458872823144348,0.5694584530844208,0,0,2.564926372155288,2.723034411700804,SNX5,GO_Biological_Process_2021
positive regulation of epidermis development (GO:0045684),1/10,0.3458872823144348,0.5694584530844208,0,0,2.564926372155288,2.723034411700804,SFRP4,GO_Biological_Process_2021
positive regulation of myoblast fusion (GO:1901741),1/10,0.3458872823144348,0.5694584530844208,0,0,2.564926372155288,2.723034411700804,EHD1,GO_Biological_Process_2021
positive regulation of transcription by RNA polymerase III (GO:0045945),1/10,0.3458872823144348,0.5694584530844208,0,0,2.564926372155288,2.723034411700804,ZNF143,GO_Biological_Process_2021
positive regulation of vascular endothelial growth factor receptor signaling pathway (GO:0030949),1/10,0.3458872823144348,0.5694584530844208,0,0,2.564926372155288,2.723034411700804,GRB10,GO_Biological_Process_2021
presynaptic membrane assembly (GO:0097105),1/10,0.3458872823144348,0.5694584530844208,0,0,2.564926372155288,2.723034411700804,PTEN,GO_Biological_Process_2021
primary miRNA processing (GO:0031053),1/10,0.3458872823144348,0.5694584530844208,0,0,2.564926372155288,2.723034411700804,DROSHA,GO_Biological_Process_2021
protein deneddylation (GO:0000338),1/10,0.3458872823144348,0.5694584530844208,0,0,2.564926372155288,2.723034411700804,COPS6,GO_Biological_Process_2021
protein insertion into ER membrane by stop-transfer membrane-anchor sequence (GO:0045050),1/10,0.3458872823144348,0.5694584530844208,0,0,2.564926372155288,2.723034411700804,EMC1,GO_Biological_Process_2021
protein K11-linked deubiquitination (GO:0035871),1/10,0.3458872823144348,0.5694584530844208,0,0,2.564926372155288,2.723034411700804,TNFAIP3,GO_Biological_Process_2021
protein localization to endosome (GO:0036010),1/10,0.3458872823144348,0.5694584530844208,0,0,2.564926372155288,2.723034411700804,RAB35,GO_Biological_Process_2021
protein prenylation (GO:0018342),1/10,0.3458872823144348,0.5694584530844208,0,0,2.564926372155288,2.723034411700804,RABGGTA,GO_Biological_Process_2021
Rap protein signal transduction (GO:0032486),1/10,0.3458872823144348,0.5694584530844208,0,0,2.564926372155288,2.723034411700804,RAPGEF3,GO_Biological_Process_2021
regulation of carbohydrate biosynthetic process (GO:0043255),1/10,0.3458872823144348,0.5694584530844208,0,0,2.564926372155288,2.723034411700804,SIRT7,GO_Biological_Process_2021
regulation of cell activation (GO:0050865),1/10,0.3458872823144348,0.5694584530844208,0,0,2.564926372155288,2.723034411700804,TEC,GO_Biological_Process_2021
regulation of cell-cell adhesion involved in gastrulation (GO:0070587),1/10,0.3458872823144348,0.5694584530844208,0,0,2.564926372155288,2.723034411700804,WNK1,GO_Biological_Process_2021
regulation of cell-cell adhesion mediated by integrin (GO:0033632),1/10,0.3458872823144348,0.5694584530844208,0,0,2.564926372155288,2.723034411700804,WNK1,GO_Biological_Process_2021
regulation of cilium movement (GO:0003352),1/10,0.3458872823144348,0.5694584530844208,0,0,2.564926372155288,2.723034411700804,CCDC39,GO_Biological_Process_2021
regulation of DNA methylation (GO:0044030),1/10,0.3458872823144348,0.5694584530844208,0,0,2.564926372155288,2.723034411700804,MYC,GO_Biological_Process_2021
regulation of epithelial cell apoptotic process (GO:1904035),1/10,0.3458872823144348,0.5694584530844208,0,0,2.564926372155288,2.723034411700804,ZFP36,GO_Biological_Process_2021
regulation of glycoprotein biosynthetic process (GO:0010559),1/10,0.3458872823144348,0.5694584530844208,0,0,2.564926372155288,2.723034411700804,NECAB3,GO_Biological_Process_2021
regulation of histone phosphorylation (GO:0033127),1/10,0.3458872823144348,0.5694584530844208,0,0,2.564926372155288,2.723034411700804,CDK9,GO_Biological_Process_2021
regulation of leukocyte tethering or rolling (GO:1903236),1/10,0.3458872823144348,0.5694584530844208,0,0,2.564926372155288,2.723034411700804,FUT4,GO_Biological_Process_2021
regulation of low-density lipoprotein particle clearance (GO:0010988),1/10,0.3458872823144348,0.5694584530844208,0,0,2.564926372155288,2.723034411700804,HNRNPK,GO_Biological_Process_2021
"regulation of phagocytosis, engulfment (GO:0060099)",1/10,0.3458872823144348,0.5694584530844208,0,0,2.564926372155288,2.723034411700804,ANO6,GO_Biological_Process_2021
regulation of receptor binding (GO:1900120),1/10,0.3458872823144348,0.5694584530844208,0,0,2.564926372155288,2.723034411700804,MMP9,GO_Biological_Process_2021
regulation of T-helper 17 cell differentiation (GO:2000319),1/10,0.3458872823144348,0.5694584530844208,0,0,2.564926372155288,2.723034411700804,RC3H2,GO_Biological_Process_2021
regulation of tau-protein kinase activity (GO:1902947),1/10,0.3458872823144348,0.5694584530844208,0,0,2.564926372155288,2.723034411700804,NAB2,GO_Biological_Process_2021
regulation of type B pancreatic cell development (GO:2000074),1/10,0.3458872823144348,0.5694584530844208,0,0,2.564926372155288,2.723034411700804,RHEB,GO_Biological_Process_2021
removal of superoxide radicals (GO:0019430),1/10,0.3458872823144348,0.5694584530844208,0,0,2.564926372155288,2.723034411700804,PRDX1,GO_Biological_Process_2021
response to laminar fluid shear stress (GO:0034616),1/10,0.3458872823144348,0.5694584530844208,0,0,2.564926372155288,2.723034411700804,NFE2L2,GO_Biological_Process_2021
response to leucine (GO:0043201),1/10,0.3458872823144348,0.5694584530844208,0,0,2.564926372155288,2.723034411700804,SESN3,GO_Biological_Process_2021
RNA polymerase II preinitiation complex assembly (GO:0051123),1/10,0.3458872823144348,0.5694584530844208,0,0,2.564926372155288,2.723034411700804,TAF11,GO_Biological_Process_2021
secretory granule organization (GO:0033363),1/10,0.3458872823144348,0.5694584530844208,0,0,2.564926372155288,2.723034411700804,SRGN,GO_Biological_Process_2021
sequestering of actin monomers (GO:0042989),1/10,0.3458872823144348,0.5694584530844208,0,0,2.564926372155288,2.723034411700804,TMSB4X,GO_Biological_Process_2021
urea cycle (GO:0000050),1/10,0.3458872823144348,0.5694584530844208,0,0,2.564926372155288,2.723034411700804,NMRAL1,GO_Biological_Process_2021
UV protection (GO:0009650),1/10,0.3458872823144348,0.5694584530844208,0,0,2.564926372155288,2.723034411700804,XPA,GO_Biological_Process_2021
cell junction organization (GO:0034330),4/72,0.3507902221867198,0.5754161683676116,0,0,1.3586314816132017,1.4232573582577428,VMP1;APBB2;MYO9A;LIMS1,GO_Biological_Process_2021
cell morphogenesis involved in differentiation (GO:0000904),4/72,0.3507902221867198,0.5754161683676116,0,0,1.3586314816132017,1.4232573582577428,PXN;LAMC1;RAC1;PIK3R1,GO_Biological_Process_2021
positive regulation of neurogenesis (GO:0050769),4/72,0.3507902221867198,0.5754161683676116,0,0,1.3586314816132017,1.4232573582577428,TIAM2;CUX1;SS18L1;ZNF335,GO_Biological_Process_2021
positive regulation of secretion by cell (GO:1903532),4/72,0.3507902221867198,0.5754161683676116,0,0,1.3586314816132017,1.4232573582577428,DNM1L;UNC13D;ABCG1;CLASP1,GO_Biological_Process_2021
artery morphogenesis (GO:0048844),2/30,0.3560152559769808,0.5754161683676116,0,0,1.6492331552645183,1.703297813841782,PDGFRB;LRP1,GO_Biological_Process_2021
establishment of spindle orientation (GO:0051294),2/30,0.3560152559769808,0.5754161683676116,0,0,1.6492331552645183,1.703297813841782,NDE1;CLASP1,GO_Biological_Process_2021
extrinsic apoptotic signaling pathway via death domain receptors (GO:0008625),2/30,0.3560152559769808,0.5754161683676116,0,0,1.6492331552645183,1.703297813841782,DDX3X;TNFRSF1A,GO_Biological_Process_2021
histone H3-K4 methylation (GO:0051568),2/30,0.3560152559769808,0.5754161683676116,0,0,1.6492331552645183,1.703297813841782,KMT2D;ZNF335,GO_Biological_Process_2021
ion homeostasis (GO:0050801),2/30,0.3560152559769808,0.5754161683676116,0,0,1.6492331552645183,1.703297813841782,WNK1;AP3D1,GO_Biological_Process_2021
microtubule polymerization (GO:0046785),2/30,0.3560152559769808,0.5754161683676116,0,0,1.6492331552645183,1.703297813841782,NDE1;CLASP1,GO_Biological_Process_2021
morphogenesis of an epithelium (GO:0002009),2/30,0.3560152559769808,0.5754161683676116,0,0,1.6492331552645183,1.703297813841782,SLC9A3R1;KDM2B,GO_Biological_Process_2021
mRNA splice site selection (GO:0006376),2/30,0.3560152559769808,0.5754161683676116,0,0,1.6492331552645183,1.703297813841782,CELF1;CELF2,GO_Biological_Process_2021
ncRNA catabolic process (GO:0034661),2/30,0.3560152559769808,0.5754161683676116,0,0,1.6492331552645183,1.703297813841782,RBM7;SND1,GO_Biological_Process_2021
negative regulation of Notch signaling pathway (GO:0045746),2/30,0.3560152559769808,0.5754161683676116,0,0,1.6492331552645183,1.703297813841782,MMP14;WWP2,GO_Biological_Process_2021
peptidyl-lysine trimethylation (GO:0018023),2/30,0.3560152559769808,0.5754161683676116,0,0,1.6492331552645183,1.703297813841782,KMT2D;ZNF335,GO_Biological_Process_2021
phosphatidylcholine acyl-chain remodeling (GO:0036151),2/30,0.3560152559769808,0.5754161683676116,0,0,1.6492331552645183,1.703297813841782,LPCAT3;PLA2G6,GO_Biological_Process_2021
positive regulation of endopeptidase activity (GO:0010950),2/30,0.3560152559769808,0.5754161683676116,0,0,1.6492331552645183,1.703297813841782,NCSTN;STAT3,GO_Biological_Process_2021
positive regulation of lipid kinase activity (GO:0090218),2/30,0.3560152559769808,0.5754161683676116,0,0,1.6492331552645183,1.703297813841782,PDGFRB;PTK2B,GO_Biological_Process_2021
positive regulation of protein import (GO:1904591),2/30,0.3560152559769808,0.5754161683676116,0,0,1.6492331552645183,1.703297813841782,PIK3R1;RAN,GO_Biological_Process_2021
positive regulation of small GTPase mediated signal transduction (GO:0051057),2/30,0.3560152559769808,0.5754161683676116,0,0,1.6492331552645183,1.703297813841782,SHC1;GRB2,GO_Biological_Process_2021
regulation of cation transmembrane transport (GO:1904062),2/30,0.3560152559769808,0.5754161683676116,0,0,1.6492331552645183,1.703297813841782,KCNIP2;WNK1,GO_Biological_Process_2021
regulation of long-term synaptic potentiation (GO:1900271),2/30,0.3560152559769808,0.5754161683676116,0,0,1.6492331552645183,1.703297813841782,APOE;SQSTM1,GO_Biological_Process_2021
respiratory tube development (GO:0030323),2/30,0.3560152559769808,0.5754161683676116,0,0,1.6492331552645183,1.703297813841782,CCDC39;LOXL3,GO_Biological_Process_2021
mesenchymal cell differentiation (GO:0048762),3/51,0.356186606453428,0.5754161683676116,0,0,1.443312198067633,1.489931918199299,TGFBR3;LOXL3;LIMS1,GO_Biological_Process_2021
negative regulation of transport (GO:0051051),3/51,0.356186606453428,0.5754161683676116,0,0,1.443312198067633,1.489931918199299,MTMR2;PTEN;WWP2,GO_Biological_Process_2021
positive regulation of cell projection organization (GO:0031346),6/117,0.3590824943941599,0.5754161683676116,0,0,1.2486814086814086,1.2789034040133942,SCARB2;TIAM2;CUX1;SS18L1;PTK2B;APOE,GO_Biological_Process_2021
regulation of hydrolase activity (GO:0051336),4/73,0.360315870693715,0.5754161683676116,0,0,1.3388710723235722,1.366685066023141,SCARB2;EFNA5;RASIP1;GPR137B,GO_Biological_Process_2021
regulation of Rho protein signal transduction (GO:0035023),4/73,0.360315870693715,0.5754161683676116,0,0,1.3388710723235722,1.366685066023141,EPS8L2;RAC1;APOE;RASIP1,GO_Biological_Process_2021
mRNA metabolic process (GO:0016071),5/95,0.3605617298597947,0.5754161683676116,0,0,1.2832257196663976,1.3090084228804482,ZFP36;CPSF6;CELF1;PRMT9;TBRG4,GO_Biological_Process_2021
enzyme linked receptor protein signaling pathway (GO:0007167),7/140,0.363546459870716,0.5754161683676116,0,0,1.215891670924885,1.230297771386443,PDGFRB;CSF1R;CSF1;SHC1;PTK2B;PIK3CB;MPZL1,GO_Biological_Process_2021
negative regulation of response to external stimulus (GO:0032102),6/118,0.3665397537680586,0.5754161683676116,0,0,1.2374675324675324,1.241982178913518,PROC;LPCAT3;PTEN;TNFAIP3;APOE;TNFRSF1A,GO_Biological_Process_2021
cellular response to oxygen-containing compound (GO:1901701),15/323,0.3665453784064075,0.5754161683676116,0,0,1.12568038579068,1.1297699260667493,JUN;VCP;WNT5B;PXN;TNFAIP3;FOS;HMGB1;MMP9;RRAGA;PRDX5;ZFP36;PAF1;PTK2B;VIM;RAPGEF3,GO_Biological_Process_2021
ameboidal-type cell migration (GO:0001667),3/52,0.3676340696106637,0.5754161683676116,0,0,1.4137829044661343,1.4147261968072125,SEMA4A;SEMA4B;SEMA4C,GO_Biological_Process_2021
negative regulation of protein metabolic process (GO:0051248),3/52,0.3676340696106637,0.5754161683676116,0,0,1.4137829044661343,1.4147261968072125,APOE;PFDN5;AZIN1,GO_Biological_Process_2021
negative regulation of protein-containing complex assembly (GO:0031333),3/52,0.3676340696106637,0.5754161683676116,0,0,1.4137829044661343,1.4147261968072125,DDX3X;ULK1;HMGB1,GO_Biological_Process_2021
plasma membrane bounded cell projection morphogenesis (GO:0120039),3/52,0.3676340696106637,0.5754161683676116,0,0,1.4137829044661343,1.4147261968072125,SGK1;ZNF335;DNM2,GO_Biological_Process_2021
positive regulation of developmental growth (GO:0048639),3/52,0.3676340696106637,0.5754161683676116,0,0,1.4137829044661343,1.4147261968072125,MACF1;RUFY3;ZP3,GO_Biological_Process_2021
positive regulation of protein localization to cell periphery (GO:1904377),3/52,0.3676340696106637,0.5754161683676116,0,0,1.4137829044661343,1.4147261968072125,LRP1;PIK3R1;SQSTM1,GO_Biological_Process_2021
positive regulation of protein localization to plasma membrane (GO:1903078),3/52,0.3676340696106637,0.5754161683676116,0,0,1.4137829044661343,1.4147261968072125,LRP1;PIK3R1;SQSTM1,GO_Biological_Process_2021
regulation of exocytosis (GO:0017157),3/52,0.3676340696106637,0.5754161683676116,0,0,1.4137829044661343,1.4147261968072125,RALA;UNC13D;CLASP1,GO_Biological_Process_2021
regulation of release of sequestered calcium ion into cytosol (GO:0051279),3/52,0.3676340696106637,0.5754161683676116,0,0,1.4137829044661343,1.4147261968072125,JPH2;GSTO1;PTK2B,GO_Biological_Process_2021
signal transduction in response to DNA damage (GO:0042770),3/52,0.3676340696106637,0.5754161683676116,0,0,1.4137829044661343,1.4147261968072125,GADD45A;DOT1L;GRB2,GO_Biological_Process_2021
sphingolipid biosynthetic process (GO:0030148),4/74,0.3698374901564843,0.5754161683676116,0,0,1.3196752461565038,1.3126698631037494,SGMS1;VAPA;ST8SIA1;CLN8,GO_Biological_Process_2021
positive regulation of cellular catabolic process (GO:0031331),7/141,0.3703706708692519,0.5754161683676116,0,0,1.20675445587596,1.1986100237906705,SH3GLB1;ULK1;FURIN;APOE;HMGB1;PIK3CB;DAGLB,GO_Biological_Process_2021
peptide cross-linking (GO:0018149),2/31,0.3711562294902473,0.5754161683676116,0,0,1.592279855247286,1.5781598379638715,TGM1;DSP,GO_Biological_Process_2021
positive regulation of leukocyte cell-cell adhesion (GO:1903039),2/31,0.3711562294902473,0.5754161683676116,0,0,1.592279855247286,1.5781598379638715,CCDC88B;NFAT5,GO_Biological_Process_2021
positive regulation of locomotion (GO:0040017),2/31,0.3711562294902473,0.5754161683676116,0,0,1.592279855247286,1.5781598379638715,PDGFRB;CSF1R,GO_Biological_Process_2021
positive regulation of protein targeting to mitochondrion (GO:1903955),2/31,0.3711562294902473,0.5754161683676116,0,0,1.592279855247286,1.5781598379638715,SH3GLB1;ARIH2,GO_Biological_Process_2021
protein acetylation (GO:0006473),2/31,0.3711562294902473,0.5754161683676116,0,0,1.592279855247286,1.5781598379638715,NAT10;NAT9,GO_Biological_Process_2021
regulation of cellular senescence (GO:2000772),2/31,0.3711562294902473,0.5754161683676116,0,0,1.592279855247286,1.5781598379638715,ZKSCAN3;EEF1E1,GO_Biological_Process_2021
regulation of macrophage derived foam cell differentiation (GO:0010743),2/31,0.3711562294902473,0.5754161683676116,0,0,1.592279855247286,1.5781598379638715,CSF1;ABCG1,GO_Biological_Process_2021
regulation of potassium ion transport (GO:0043266),2/31,0.3711562294902473,0.5754161683676116,0,0,1.592279855247286,1.5781598379638715,KCNIP2;PTK2B,GO_Biological_Process_2021
triglyceride homeostasis (GO:0070328),2/31,0.3711562294902473,0.5754161683676116,0,0,1.592279855247286,1.5781598379638715,SCARB1;APOE,GO_Biological_Process_2021
vitamin transport (GO:0051180),2/31,0.3711562294902473,0.5754161683676116,0,0,1.592279855247286,1.5781598379638715,TCN2;SLC19A2,GO_Biological_Process_2021
alcohol catabolic process (GO:0046164),1/11,0.3730792169871371,0.5754161683676116,0,0,2.3083132530120483,2.27591493136505,APOE,GO_Biological_Process_2021
camera-type eye morphogenesis (GO:0048593),1/11,0.3730792169871371,0.5754161683676116,0,0,2.3083132530120483,2.27591493136505,KDM2B,GO_Biological_Process_2021
carnitine shuttle (GO:0006853),1/11,0.3730792169871371,0.5754161683676116,0,0,2.3083132530120483,2.27591493136505,PRKAG2,GO_Biological_Process_2021
cell-cell junction maintenance (GO:0045217),1/11,0.3730792169871371,0.5754161683676116,0,0,2.3083132530120483,2.27591493136505,CSF1R,GO_Biological_Process_2021
cellular response to cholesterol (GO:0071397),1/11,0.3730792169871371,0.5754161683676116,0,0,2.3083132530120483,2.27591493136505,SMO,GO_Biological_Process_2021
cellular response to increased oxygen levels (GO:0036295),1/11,0.3730792169871371,0.5754161683676116,0,0,2.3083132530120483,2.27591493136505,ATP6V0D1,GO_Biological_Process_2021
