Term,Overlap,P-value,Adjusted P-value,Old P-value,Old Adjusted P-value,Odds Ratio,Combined Score,Genes,Gene_set
T cell receptor signaling pathway,49/104,3.733859173085991e-08,1.5731993315935641e-07,0,0,3.048972498939158,52.147303568012966,GSK3B;CBLB;IKBKB;PPP3CA;PPP3CB;PPP3CC;GRAP2;NCK2;AKT1;IKBKG;MAP3K7;HRAS;NCK1;MAP2K1;MAP2K2;CHUK;FOS;RHOA;VAV2;CD8A;LCK;PRKCQ;LCP2;RAF1;SOS1;SOS2;BCL10;PIK3R1;RASGRP1;RELA;CDC42;PPP3R1;PAK1;MAPK1;FYN;PLCG1;PAK4;JUN;NFATC1;MAPK14;NFKB1;NFKBIA;MAPK10;CD4;PTPRC;GRB2;KRAS;NFKBIE;NFKBIB,KEGG_2021_Human
Breast cancer,63/147,4.357149420421358e-08,1.8116568642804598e-07,0,0,2.56989966555184,43.55687659210167,GSK3B;CDKN1A;PTEN;BRCA1;BRCA2;FGF2;IGF1R;FGF5;FRAT1;FGF9;HEY1;MYC;AKT1;HRAS;APC2;NCOA1;MAP2K1;MAP2K2;WNT5A;AXIN1;FOS;KIT;RAF1;SOS1;TP53;SOS2;NOTCH3;NOTCH1;SHC1;TCF7;PIK3R1;EGFR;LRP6;DVL1;ERBB2;DVL2;E2F1;DVL3;MAPK1;E2F3;HES1;WNT1;FGF22;FZD1;JUN;TCF7L1;JAG1;WNT3A;CSNK1A1;FZD7;WNT7B;WNT7A;IGF1;ESR1;MTOR;HEYL;RPS6KB2;BAX;CTNNB1;GRB2;KRAS;FGF10;FGFR1,KEGG_2021_Human
Insulin resistance,50/108,5.523416188248558e-08,2.266752617514993e-07,0,0,2.950353413777771,49.3053745306398,GSK3B;PYGB;CRTC2;PRKAG1;PTEN;SLC2A1;PRKAG2;IRS2;PYGM;SLC2A4;PTPRF;PPP1CB;IKBKB;PPP1CC;AKT1;CD36;PRKAB2;PRKAB1;TNFRSF1A;CREB1;PPP1R3B;PPP1R3D;PRKCQ;SLC27A3;PPARA;SLC27A4;PRKAA2;PIK3R1;PRKCZ;FOXO1;RELA;INS;PTPA;SOCS3;MLXIP;PTPN1;NOS3;INSR;NR1H2;STAT3;PTPN11;NFKB1;AGT;MTOR;PPP1CA;NFKBIA;MAPK10;G6PC3;RPS6KB2;OGT,KEGG_2021_Human
Parkinson disease,94/249,5.7131235628057264e-08,2.3145474946751406e-07,0,0,2.082822254732969,34.73713218314222,NDUFA13;NDUFA11;LRRK2;UBE2L6;COX6A1;PSMD9;TUBA1B;TUBB6;PSMD4;TUBB3;PSMD2;PSMD3;UQCRFS1;PRKACA;PRKACB;MAP3K5;COX8A;GPR37;APAF1;DUSP1;SDHC;SDHD;SDHA;SDHB;ERN1;COX7A2L;TUBB2B;TUBB2A;NDUFS8;NDUFS7;NDUFS6;DDIT3;NDUFS5;NDUFS4;PPIF;NDUFS3;NDUFS2;VDAC1;MAPT;ATF6;TP53;SLC25A4;SLC25A6;PRKN;NDUFB9;CAMK2D;NDUFB7;NDUFB10;MAOA;NDUFB11;CAMK2A;NDUFA4L2;TXN;UQCR10;UBE2J2;COX5B;KLC1;COX5A;GNAI1;PSMA7;GNAI2;ATP5F1B;KLC2;PSMB2;UBB;UBC;PLCG1;CYC1;RPS27A;DRD2;NDUFV2;NDUFA9;XBP1;NDUFA7;NDUFA6;HSPA5;NDUFA5;NDUFA3;ADRM1;TUBB4B;ATP5F1D;EIF2S1;UQCRHL;MAPK10;PSMC4;NDUFAB1;GNAS;CYCS;BAX;UBA1;CALM1;MCU;BCL2L1;NFE2L2,KEGG_2021_Human
Phospholipase D signaling pathway,63/148,5.9147771034573275e-08,2.365910841382931e-07,0,0,2.539500295101318,42.26547970144842,ARF1;PIK3CG;GRM5;AKT1;HRAS;PDGFRB;PDGFRA;MAP2K1;MAP2K2;SYK;SPHK2;SPHK1;F2R;PLA2G4C;TSC2;PLA2G4A;RRAS2;PRKCA;TSC1;F2;DNM1;RHOA;DNM2;DNM3;PLCB3;ADCY9;DGKQ;KIT;AGTR1;PLPP3;RAF1;PLCB1;SOS1;SOS2;ARF6;AGPAT5;PTGFR;RALA;SHC1;PDGFA;PIK3R1;PLD1;AGPAT2;EGFR;INS;CYTH3;PDGFD;MAPK1;PTK2B;FYN;PIP5K1C;PLCG1;RALGDS;CYTH1;INSR;PTPN11;AGT;MTOR;KITLG;RHEB;GNAS;GRB2;KRAS,KEGG_2021_Human
Cushing syndrome,65/155,7.28543079290899e-08,2.877745163199052e-07,0,0,2.474855627432027,40.673767590366126,ATF2;SCARB1;GSK3B;CDKN1A;AHR;WDR5;PRKACA;PRKACB;MEN1;APC2;MAP2K1;MAP2K2;WNT5A;AIP;AXIN1;ARNT;NR5A1;PLCB3;ADCY9;CREB1;ARMC5;AGTR1;CRH;ORAI1;PLCB1;KMT2D;CAMK2D;KMT2A;ATF6B;TCF7;CAMK2A;KCNA4;CACNA1H;CRHR1;EGFR;GNAI1;CRHR2;GNAI2;RAP1B;RAP1A;RASD1;RBBP5;DVL1;DVL2;E2F1;DVL3;MAPK1;E2F3;CACNA1S;WNT1;FZD1;TCF7L1;WNT3A;CDKN2A;FZD7;WNT7B;WNT7A;AGT;POMC;NR4A1;GNAQ;CDK2;GNAS;CTNNB1;KCNK3,KEGG_2021_Human
TNF signaling pathway,51/112,7.956267245630661e-08,3.103926481011468e-07,0,0,2.861437679764652,46.77512281789274,ATF2;TRADD;TNFAIP3;ICAM1;RPS6KA4;IKBKB;RPS6KA5;CASP8;AKT1;IKBKG;JUNB;MAP3K7;MAP3K5;MAP2K1;EDN1;CHUK;IL15;TRAF2;FOS;MMP9;TNFRSF1A;MMP14;CREB1;TRAF3;IRF1;PGAM5;CEBPB;ATF6B;PIK3R1;NOD2;PTGS2;RELA;SOCS3;CCL5;MAPK1;RIPK1;FADD;MAP2K6;JUN;JAG1;LIF;DAB2IP;CFLAR;MAPK14;SELE;NFKB1;NFKBIA;MAPK10;TAB2;TAB1;IL18R1,KEGG_2021_Human
Bladder cancer,25/41,1.622996427431499e-07,6.218283343028718e-07,0,0,5.332467388901172,83.36684365201646,CDKN1A;SRC;EGFR;RASSF1;RPS6KA5;CDH1;MYC;ERBB2;E2F1;MAPK1;E2F3;HRAS;MAP2K1;MAP2K2;CDKN2A;DAPK1;DAPK3;MMP9;VEGFA;MDM2;KRAS;RAF1;FGFR3;TP53;HBEGF,KEGG_2021_Human
Chagas disease,47/102,1.63328328313729e-07,6.218283343028718e-07,0,0,2.923225141887661,45.68271077937686,C1QA;SERPINE1;PIK3R1;KNG1;GNAI1;RELA;GNAI2;C3;IKBKB;PPP2CA;CASP8;PPP2R1B;IRAK1;CCL5;BDKRB2;AKT1;MAPK1;FADD;IKBKG;SMAD2;JUN;TGFB2;ACE;TGFB1;CHUK;TGFB3;IFNGR2;FOS;IRAK4;CFLAR;TICAM1;MAPK14;NFKB1;TGFBR1;TGFBR2;TNFRSF1A;NFKBIA;MAPK10;PLCB3;PPP2R2C;GNAQ;TRAF6;GNAS;CALR;PLCB1;MYD88;TLR2,KEGG_2021_Human
RNA degradation,39/79,1.924749099279344e-07,7.240722802050864e-07,0,0,3.3326014637391883,51.533016313383136,DDX6;BTG1;DIS3L;ENO1;ENO2;TOB2;EDC3;HSPD1;EXOSC6;EXOSC5;EXOSC10;EXOSC4;DHX36;MTREX;NUDT16;EXOSC3;DCPS;EXOSC1;HSPA9;TTC37;PNPT1;LSM4;PATL1;LSM2;CNOT4;LSM7;PFKL;CNOT7;LSM6;PAN3;CNOT1;C1D;CNOT3;SKIV2L;PABPC1;PFKM;DCP2;PFKP;DCP1B,KEGG_2021_Human
ErbB signaling pathway,41/85,2.122866260748259e-07,7.892067510546469e-07,0,0,3.185590092179841,48.94763812319904,GSK3B;CDKN1A;CAMK2D;SHC1;SRC;CAMK2A;CBLB;PIK3R1;CBL;ELK1;EGFR;PAK1;ERBB3;ERBB4;MYC;ERBB2;NCK2;AKT1;MAPK1;PLCG1;HRAS;NCK1;PAK4;STAT5A;MAP2K1;JUN;MAP2K2;BAD;PRKCA;MTOR;PTK2;EREG;MAPK10;RPS6KB2;GRB2;KRAS;RAF1;SOS1;CRK;SOS2;HBEGF,KEGG_2021_Human
Signaling pathways regulating pluripotency of stem cells,60/143,2.226813505070837e-07,8.18224497212075e-07,0,0,2.475517041427743,37.91879171641421,GSK3B;BMPR2;BMI1;FGF2;IGF1R;MYC;AKT1;JAK2;HRAS;JAK1;ACVR1;APC2;MAP2K1;MAP2K2;WNT5A;AXIN1;PAX6;IL6ST;RAF1;TCF7;PIK3R1;ACVR1B;DVL1;DVL2;DVL3;MAPK1;WNT1;SKIL;FZD1;SMAD2;SMAD4;ZFHX3;SMAD3;SETDB1;WNT3A;PCGF5;FZD7;PCGF2;WNT7B;PCGF3;STAT3;LIF;WNT7A;IGF1;INHBA;KLF4;MAPK14;ACVR2B;ACVR2A;MEIS1;ID1;ID3;CTNNB1;GRB2;KRAS;TCF3;BMPR1B;FGFR3;FGFR2;FGFR1,KEGG_2021_Human
Ubiquitin mediated proteolysis,59/140,2.3337362284991078e-07,8.476559174778367e-07,0,0,2.494132433465618,38.0869614312922,UBE2D2;KEAP1;UBE2D1;CBLB;UBE2L6;BRCA1;CDC20;CDC27;ELOB;BTRC;SKP1;FBXO2;UBE2E1;UBE4A;MID1;RBX1;DDB1;CDC34;TRAF6;ANAPC4;BIRC6;ANAPC2;PRKN;CUL5;UBA6;MGRN1;CUL3;CUL2;CUL1;XIAP;KLHL13;UBE2J2;CBL;ANAPC10;ANAPC11;SOCS3;FZR1;UBB;UBC;VHL;RPS27A;MAP3K1;UBE2B;FANCL;SMURF1;UBE2C;SIAH1;HUWE1;SYVN1;KLHL9;UBE2W;UBE2S;NEDD4;CDC16;MDM2;UBE2N;UBA1;STUB1;SAE1,KEGG_2021_Human
B cell receptor signaling pathway,39/81,4.4229494530576054e-07,1.5882409399615946e-06,0,0,3.1734942812787126,46.43231158949756,GSK3B;CD81;BCL10;PIK3R1;RELA;IKBKB;PPP3CA;PPP3CB;PPP3R1;PPP3CC;INPP5D;BLNK;RAC2;AKT1;RAC3;MAPK1;IKBKG;RAC1;HRAS;LYN;MAP2K1;JUN;MAP2K2;CD72;CHUK;SYK;NFATC1;FOS;NFKB1;VAV2;NFKBIA;GRB2;KRAS;RAF1;SOS1;FCGR2B;NFKBIE;SOS2;NFKBIB,KEGG_2021_Human
Transcriptional misregulation in cancer,74/192,5.588384247027111e-07,1.984190361865806e-06,0,0,2.149360144867142,30.945209461655423,CDKN1A;ITGAM;LDB1;JMJD1C;PLAT;BMI1;HOXA11;IGF1R;ELK4;HOXA10;PLAU;MYC;NFKBIZ;H3-3A;MEN1;KDM6A;MEF2C;LMO2;MMP9;RUNX2;RUNX1;ETV6;TGFBR2;CCNA2;MAF;ZEB1;EWSR1;DDIT3;BMP2K;PPARG;ERG;TP53;MET;CSF1R;CEBPA;DDX5;CEBPB;HDAC2;SLC45A3;KMT2A;MAX;HDAC1;DOT1L;PRCC;PDGFA;MLLT1;FOXO1;RELA;RXRB;RXRA;RUNX1T1;NTRK1;NGFR;ZBTB17;ARNT2;JUP;ASPSCR1;PBX3;GZMB;IGF1;KLF3;FLI1;NFKB1;PTK2;CDK9;MEIS1;IL2RB;MDM2;REL;BAX;ATM;TCF3;CDK14;BCL2L1,KEGG_2021_Human
TGF-beta signaling pathway,43/94,6.923720658659972e-07,2.430995253485057e-06,0,0,2.882387760875716,40.88131594456304,BMPR2;ROCK1;ZFYVE9;CUL1;ACVR1B;LTBP1;THSD4;PPP2CA;PPP2R1B;MYC;EP300;MAPK1;NEO1;SKP1;ACVR1;SMAD2;CREBBP;SMAD4;TGFB2;SMAD3;TGFB1;SMURF1;TGFB3;INHBA;RGMB;SMAD6;ACVR2B;GDF5;DCN;RHOA;TGFBR1;ACVR2A;RBX1;TGFBR2;SMAD7;BMP2;TFDP1;ID1;RPS6KB2;ID3;BMPR1B;NBL1;FBN1,KEGG_2021_Human
Oocyte meiosis,54/129,9.588050849981056e-07,3.32947699845496e-06,0,0,2.4636048064085445,34.13959584210137,YWHAE;YWHAB;IGF1R;CDC20;PPP1CB;PPP1CC;PPP3CA;PPP3CB;PPP3CC;PPP2R1B;PTTG1;YWHAQ;CDC27;BTRC;PRKACA;PRKACB;YWHAG;SKP1;MAP2K1;PPP2R5B;PPP2R5A;CDC25C;YWHAZ;RBX1;AR;ADCY9;ESPL1;ANAPC4;ANAPC2;CAMK2D;CAMK2A;CUL1;FBXO43;PKMYT1;ANAPC10;ANAPC11;AURKA;INS;PPP2CA;CCNB2;CCNB1;PPP3R1;MAPK1;BUB1;PLK1;IGF1;MAPK14;PPP1CA;MAD2L2;CPEB1;CDC16;CDK2;CALM1;CPEB4,KEGG_2021_Human
cAMP signaling pathway,80/216,1.307994707616885e-06,4.492677473988431e-06,0,0,2.016430565063984,27.3166158193529,HHIP;PDE3B;GLI3;PPP1CB;LIPE;PPP1CC;EDNRA;RAC2;AKT1;RAC3;EP300;RAC1;PRKACA;PRKACB;EDN1;MAP2K1;MAP2K2;PPP1R12A;PDE4D;F2R;PDE4C;RRAS2;ATP1B3;FOS;SSTR2;RHOA;VAV2;SSTR5;ADCY9;CREB1;ORAI1;PPARA;RAF1;CFTR;GRIA1;GRIA2;CAMK2D;ROCK1;ROCK2;CAMK2A;ATP1A3;PIK3R1;ADRB2;PLD1;GNAI1;RELA;GNAI2;SLC9A1;RAP1B;GRIN2A;PAK1;RAP1A;MAPK1;CACNA1S;DRD2;GRIA4;CREBBP;JUN;BDNF;BAD;PTCH1;NFATC1;GRIN2B;NFKB1;TSHR;GRIN2D;PPP1CA;NFKBIA;MAPK10;POMC;AFDN;GRIN3B;GRIN3A;PDE10A;SST;FXYD2;PDE3A;GNAS;CALM1;HCN2,KEGG_2021_Human
Endometrial cancer,30/58,1.391447598627388e-06,4.727929474905964e-06,0,0,3.65774995257067,49.32536498556152,GSK3B;CDKN1A;TCF7;PTEN;ILK;PIK3R1;FOXO3;ELK1;EGFR;CDH1;MYC;ERBB2;AKT1;MAPK1;HRAS;APC2;MAP2K1;TCF7L1;MAP2K2;BAD;AXIN1;MLH1;BAX;CTNNB1;GRB2;KRAS;RAF1;SOS1;SOS2;TP53,KEGG_2021_Human
Platelet activation,52/124,1.4160460589869976e-06,4.760325049360545e-06,0,0,2.470591142744168,33.273037127021205,ITGB1;ITGB3;SNAP23;ACTB;PIK3CG;ACTG1;PPP1CB;PPP1CC;AKT1;PRKACA;PRKACB;PRKCI;ARHGEF12;PPP1R12A;SYK;F2R;PLA2G4C;PLA2G4A;GP1BA;F2;RHOA;VAMP8;PLCB3;ADCY9;ORAI1;ARHGEF1;LCP2;TLN2;PLCB1;ROCK1;ROCK2;SRC;PIK3R1;PRKCZ;RASGRP1;MYL12A;GNAI1;MYL12B;GNAI2;RAP1B;RAP1A;P2RY1;MAPK1;FYN;LYN;NOS3;MAPK14;PPP1CA;COL1A1;GNAQ;GNAS;FERMT3,KEGG_2021_Human
Acute myeloid leukemia,33/67,1.7615296623984884e-06,5.85940392966234e-06,0,0,3.3144029704905216,43.913612080279655,CEBPA;CSF1R;ITGAM;TCF7;PIK3R1;RELA;IKBKB;MYC;AKT1;MAPK1;IKBKG;HRAS;RUNX1T1;STAT5A;MAP2K1;TCF7L1;MAP2K2;CHUK;JUP;BAD;STAT3;MTOR;NFKB1;RUNX1;CCNA2;KIT;RPS6KB2;GRB2;KRAS;RAF1;SOS1;SOS2;PPARD,KEGG_2021_Human
Thermogenesis,84/232,2.094659825867028e-06,6.840805340361933e-06,0,0,1.9458006393490264,25.443521473278675,ATF2;NDUFA13;KDM1A;NDUFA11;PRKAG1;PRKAG2;COX6A1;ACTB;ACTG1;RPTOR;LIPE;MLST8;UQCRFS1;PRKACA;PRKACB;HRAS;MAP3K5;COX8A;PRKAB2;ACSL1;ACTL6A;ACSL5;TSC2;ACSL4;SIRT6;SDHC;TSC1;SDHD;SDHA;PRKAB1;SDHB;COX7A2L;ADCY9;CREB1;NDUFS8;NDUFS7;NDUFS6;NDUFS5;AKT1S1;NDUFS4;NDUFS3;NDUFS2;PPARG;SOS1;SOS2;NDUFB9;SMARCD1;SMARCD2;NDUFB7;PRKAA2;NDUFB10;COX15;NDUFB11;COX17;NDUFA4L2;UQCR10;COX5B;COX5A;ATP5F1B;CYC1;NDUFV2;COA4;NDUFA9;NDUFA7;NDUFA6;NDUFA5;NDUFA3;MAPK14;SMARCA2;ATP5F1D;MTOR;UQCRHL;SMARCA4;NDUFAF7;RHEB;NDUFAF5;NDUFAB1;RPS6KB2;GNAS;NDUFAF3;GRB2;KRAS;COX20;FGFR1,KEGG_2021_Human
NOD-like receptor signaling pathway,69/181,2.099867462073125e-06,6.840805340361933e-06,0,0,2.109965553535547,27.584922312638977,YWHAE;TNFAIP3;PYCARD;IKBKB;TBK1;CASP8;CASP1;IKBKG;MAP3K7;JAK1;IFNAR2;GABARAPL2;GBP5;GABARAPL1;HSP90AA1;CHUK;RIPK2;CYBA;TRAF2;IRAK4;TICAM1;ATG12;RHOA;PLCB3;IRF3;OAS2;TRAF3;TRAF6;TXNIP;VDAC1;CARD16;PLCB1;IRF9;IFNAR1;XIAP;NOD1;TXN;NOD2;GABARAP;RELA;TRPM2;SHARPIN;CCL5;NLRP3;MAPK1;RIPK1;TRPM7;FADD;TP53BP1;ATG5;JUN;STAT2;NEK7;CARD9;MAPK14;NFKB1;NFKBIA;MAPK10;MAVS;STING1;ATG16L1;TRIP6;TAB2;TAB1;SUGT1;MCU;MYD88;BCL2L1;NFKBIB,KEGG_2021_Human
Th1 and Th2 cell differentiation,41/92,2.8569538296006857e-06,9.186361733287933e-06,0,0,2.7471036339985293,35.068850839465576,NOTCH3;NOTCH1;GATA3;IL2RG;RELA;IKBKB;PPP3CA;PPP3CB;HLA-DMA;PPP3R1;PPP3CC;MAPK1;STAT6;IKBKG;PLCG1;JAK2;JAK1;STAT5A;JUN;IL4R;JAG1;CHUK;IFNGR2;IL13;NFATC1;FOS;MAPK14;RUNX3;NFKB1;MAPK10;NFKBIA;CD4;MAF;LCK;IL2RB;HLA-DPB1;HLA-DRA;PRKCQ;NFKBIE;HLA-DRB1;NFKBIB,KEGG_2021_Human
Tight junction,65/169,2.8791089838831277e-06,9.186361733287933e-06,0,0,2.139750167298684,27.298996168459,ITGB1;PATJ;ARPC1B;PRKAG1;PRKAG2;ACTB;ACTG1;AMOT;STK11;TUBA1B;PPP2R1B;CLDN23;RAC1;PRKACA;PRKACB;RAB8A;MAP3K5;ACTR3;ACTR2;PRKAB2;PRKCI;SCRIB;ACTN4;PRKAB1;RHOA;RUNX1;CLDN11;CLDN4;CTTN;MYH9;ARHGEF2;EZR;CFTR;LLGL1;PCNA;PRKAA2;ROCK1;ROCK2;SRC;PARD6G;GATA4;PRKCZ;MYL12A;MYL12B;CDC42;PPP2CA;SLC9A3R1;RAP1A;ERBB2;MICALL2;SYMPK;MYH11;MYH10;JUN;MAP3K1;HSPA4;RDX;MAPK10;TJP1;AFDN;ARPC2;DLG3;PPP2R2C;NEDD4;NF2,KEGG_2021_Human
Leishmaniasis,36/77,2.907076497875928e-06,9.186361733287933e-06,0,0,2.9990269849507007,38.2326835163401,ITGB1;ITGAM;NCF2;PTGS2;ELK1;RELA;C3;HLA-DMA;IRAK1;MAPK1;JAK2;MAP3K7;JAK1;JUN;MARCKSL1;TGFB2;TGFB1;ITGA4;TGFB3;IFNGR2;CYBA;FOS;IRAK4;MAPK14;NFKB1;EEF1A1;NFKBIA;TRAF6;HLA-DPB1;HLA-DRA;TAB2;TAB1;HLA-DRB1;MYD88;TLR2;NFKBIB,KEGG_2021_Human
SNARE interactions in vesicular transport,20/33,3.260034951975804e-06,1.0199713315092616e-05,0,0,5.245650992117423,66.27236198938218,STX17;STX16;STX8;SNAP23;STX18;USE1;VAMP8;STX6;STX5;VAMP1;STX4;STX3;SEC22B;VAMP4;SNAP29;STX1A;VAMP2;VTI1B;BET1;VAMP3,KEGG_2021_Human
Amphetamine addiction,33/69,4.01770186344556e-06,1.2446997929890166e-05,0,0,3.1298634182355114,38.88792854680424,GRIA1;ATF2;GRIA2;CAMK2D;HDAC2;ATF6B;HDAC1;MAOA;CAMK2A;PPP1CB;PPP1CC;PPP3CA;PPP3CB;GRIN2A;PPP3R1;PPP3CC;PRKACA;PRKACB;GRIA4;JUN;PRKCA;FOS;SIRT1;GRIN2B;GRIN2D;PPP1CA;GRIN3B;CREB1;GRIN3A;GNAS;FOSB;CALM1;STX1A,KEGG_2021_Human
Non-small cell lung cancer,34/72,4.121691361233962e-06,1.2645189030581862e-05,0,0,3.0552666557843438,37.88300577622785,RET;CDKN1A;PIK3R1;FOXO3;STK4;FHIT;EGFR;RXRB;RASSF1;RXRA;RASSF5;ERBB2;E2F1;AKT1;MAPK1;E2F3;PLCG1;HRAS;STAT5A;MAP2K1;MAP2K2;BAD;CDKN2A;STAT3;PRKCA;RARB;BAX;GRB2;KRAS;RAF1;SOS1;MET;SOS2;TP53,KEGG_2021_Human
"Growth hormone synthesis, secretion and action",49/119,5.219808371256181e-06,1.5860186974201472e-05,0,0,2.3932873971993778,29.109673958751262,ATF2;GSK3B;IRS2;AKT1;EP300;PRKACA;JAK2;JUNB;PRKACB;HRAS;MAP2K1;MAP2K2;PRKCA;FOS;SSTR2;SSTR5;PLCB3;ADCY9;CREB1;RAF1;PLCB1;SOS1;CRK;SOS2;ATF6B;SHC1;PIK3R1;GNAI1;GNAI2;SOCS3;MAPK1;CACNA1S;PLCG1;MAP2K6;STAT5A;CREBBP;MAP3K1;STAT3;IGF1;MAPK14;PTK2;MTOR;MAPK10;SST;GNAQ;GNAS;GRB2;KRAS;BCAR1,KEGG_2021_Human
Dopaminergic synapse,53/132,5.360529148146633e-06,1.5985892045211986e-05,0,0,2.2944453049098152,27.84641582462166,ATF2;GSK3B;ARRB1;ARRB2;PPP1CB;PPP1CC;PPP3CA;PPP3CB;PPP3CC;PPP2R1B;AKT1;PRKACA;PRKACB;SCN1A;PPP2R5B;PPP2R5A;PRKCA;FOS;PLCB3;CREB1;PLCB1;GRIA1;GRIA2;CAMK2D;ATF6B;MAOA;CAMK2A;GNAI1;ARNTL;GNAI2;PPP2CA;GNG10;GRIN2A;GNG2;DRD2;GRIA4;KCNJ3;KCNJ5;KCNJ6;PPP2R3B;GNG12;MAPK14;GNG11;GRIN2B;PPP1CA;MAPK10;PPP2R2C;GNAQ;GNB2;GNB1;GNAS;GNB5;CALM1,KEGG_2021_Human
Fc gamma R-mediated phagocytosis,42/97,5.362356192381237e-06,1.5985892045211986e-05,0,0,2.6093451156034377,31.667291761231645,ARPC1B;PIK3R1;PLD1;CDC42;PAK1;INPP5D;CFL1;RAC2;AKT1;MAPK1;PIP5K1C;PLCG1;RAC1;WASF1;WASF3;LYN;ACTR3;ACTR2;MAP2K1;MARCKSL1;SYK;MYO10;SPHK2;SPHK1;LIMK2;PLA2G4C;LIMK1;PLA2G4A;PRKCA;DNM2;VAV2;HCK;PTPRC;ARPC2;BIN1;RPS6KB2;PLPP3;RAF1;FCGR2B;CRK;DOCK1;ARF6,KEGG_2021_Human
Phagosome,59/152,5.791329875317097e-06,1.699381192994582e-05,0,0,2.170612991853444,26.17574463899205,ITGB1;SCARB1;ITGAM;TFRC;NCF2;ITGB3;ACTB;ACTG1;COMP;TUBB6;TUBA1B;TUBB3;CTSL;SEC61G;LAMP2;OLR1;ITGAV;CD36;RAC1;SEC61B;ATP6V1E1;SFTPD;TAP1;CYBA;HLA-G;HLA-E;DYNC1LI1;TUBB2B;TUBB2A;HGS;CANX;ATP6V1B2;PIK3C3;ITGA5;ATP6V0D1;RAB7B;SEC22B;ATP6V0C;RAB7A;TLR2;VAMP3;RAB5C;C1R;STX18;CORO1A;THBS4;C3;HLA-DMA;ATP6V0E2;ATP6V1D;RILP;DYNC1H1;TUBB4B;HLA-DPB1;HLA-DRA;CALR;FCGR2B;RAB5A;HLA-DRB1,KEGG_2021_Human
Long-term potentiation,32/67,5.808011672259964e-06,1.699381192994582e-05,0,0,3.121245096798684,37.63058071077074,GRIA1;GRIA2;CAMK2D;CAMK2A;PPP1CB;RAP1B;PPP1CC;PPP3CA;GRM5;PPP3CB;GRIN2A;PPP3R1;PPP3CC;RAP1A;EP300;MAPK1;PRKACA;HRAS;PRKACB;MAP2K1;CREBBP;MAP2K2;PRKCA;GRIN2B;GRIN2D;PPP1CA;PLCB3;GNAQ;KRAS;PLCB1;RAF1;CALM1,KEGG_2021_Human
C-type lectin receptor signaling pathway,44/104,6.741037105836362e-06,1.954282316921367e-05,0,0,2.506098283007697,29.84085599458952,SRC;CBLB;BCL10;PIK3R1;PTGS2;RELA;PYCARD;IKBKB;PPP3CA;PPP3R1;PPP3CB;PAK1;CASP8;PPP3CC;CASP1;AKT1;NLRP3;MAPK1;IKBKG;CLEC1B;HRAS;PLK3;JUN;ARHGEF12;CCL22;CHUK;KSR1;SYK;STAT2;CARD9;RRAS2;NFATC1;PTPN11;MAPK14;NFKB1;RHOA;NFKBIA;MAPK10;IRF1;MDM2;KRAS;RAF1;CALM1;IRF9,KEGG_2021_Human
Choline metabolism in cancer,42/98,7.335011413063967e-06,2.1071487332074667e-05,0,0,2.562583222370173,30.297041126124547,SLC22A4;PDGFA;PIK3R1;PLD1;HIF1A;EGFR;PDGFD;RAC2;AKT1;RAC3;MAPK1;PIP5K1C;PLCG1;RAC1;WASF1;RALGDS;HRAS;WASF3;PDGFRB;PDGFRA;MAP2K1;JUN;MAP2K2;CHKA;PLA2G4C;TSC2;PLA2G4A;PRKCA;TSC1;FOS;GPCPD1;MTOR;MAPK10;RHEB;DGKQ;RPS6KB2;GRB2;KRAS;PLPP3;RAF1;SOS1;SOS2,KEGG_2021_Human
Leukocyte transendothelial migration,47/114,7.736821899332759e-06,2.2025547028731096e-05,0,0,2.3977921987485367,28.220862188796897,ITGB1;ITGAM;ROCK1;NCF2;ROCK2;CTNND1;PXN;CXCR4;PIK3R1;THY1;ITGAL;ACTB;MYL12A;GNAI1;ACTG1;ICAM1;MYL12B;GNAI2;RAP1B;CDC42;CDH5;RAP1A;RASSF5;CLDN23;RAC2;MYL10;PTK2B;PLCG1;RAC1;ITGA4;CYBA;PRKCA;PTPN11;ACTN4;MAPK14;MMP9;PTK2;RHOA;VAV2;CLDN11;AFDN;CLDN4;CTNNB1;ESAM;EZR;VCL;BCAR1,KEGG_2021_Human
Mitophagy,32/68,8.590001490264417e-06,2.4236075633246038e-05,0,0,3.034347013089263,35.395389818514936,PRKN;SRC;AMBRA1;FOXO3;HIF1A;GABARAP;RELA;RHOT2;TBK1;RHOT1;UBB;UBC;E2F1;RPS27A;HRAS;ATG5;GABARAPL2;GABARAPL1;JUN;BNIP3;CSNK2A2;RRAS2;MAPK10;CSNK2B;PGAM5;ULK1;KRAS;RAB7B;SQSTM1;TP53;RAB7A;BCL2L1,KEGG_2021_Human
GnRH signaling pathway,40/93,1.0808229381676545e-05,3.0224783049644136e-05,0,0,2.5780582946878505,29.480619260363262,CAMK2D;SRC;CAMK2A;PLD1;ELK1;EGFR;CDC42;GNRHR;MAPK1;PTK2B;CACNA1S;PRKACA;HRAS;PRKACB;MAP2K6;EGR1;MAP3K3;MAP2K1;JUN;MAP2K2;MAP3K1;PLA2G4C;PLA2G4A;PRKCA;MAPK14;MAPK10;MMP14;PLCB3;ADCY9;GNAQ;GNAS;GNRH1;GRB2;KRAS;PLCB1;RAF1;SOS1;CALM1;SOS2;HBEGF,KEGG_2021_Human
